Event_Name,cso15,cso18,CSOspills,Riverflow,Date,Hour
26,0,0,0,,11/02/2003,13:30
26,0,0,0,,11/02/2003,14:30
26,0,0,0,,11/02/2003,15:30
26,0,0,0,,11/02/2003,16:30
26,0,0,0,,11/02/2003,17:30
26,0,0,0,,11/02/2003,18:30
26,0,0,0,,11/02/2003,19:30
26,0,0,0,,11/02/2003,20:30
26,0,0,0,,11/02/2003,21:30
26,0,0,0,,11/02/2003,22:30
26,0,0,0,,11/02/2003,23:30
26,0,0,0,,12/02/2003,0:30
26,0,0,0,,12/02/2003,1:30
27,0,0,0,,12/02/2003,2:00
27,0,0,0,,12/02/2003,3:00
27,0,0,0,,12/02/2003,4:00
27,0,0,0,,12/02/2003,5:00
27,0,0,0,,12/02/2003,6:00
27,0,0,0,,12/02/2003,7:00
27,0,0,0,,12/02/2003,8:00
27,0,0,0,,12/02/2003,9:00
27,0,0,0,,12/02/2003,10:00
27,0,0,0,,12/02/2003,11:00
27,0,0,0,,12/02/2003,12:00
27,0,0,0,,12/02/2003,13:00
27,0,0,0,,12/02/2003,14:00
27,0,0,0,,12/02/2003,15:00
27,0,0,0,,12/02/2003,16:00
27,0,0,0,,12/02/2003,17:00
27,0,0,0,,12/02/2003,18:00
27,0,0,0,,12/02/2003,19:00
27,0,0,0,,12/02/2003,20:00
27,0,0,0,,12/02/2003,21:00
27,0,0,0,,12/02/2003,22:00
28,0,0,0,,12/02/2003,22:15
28,0,0,0,,12/02/2003,23:15
28,0,0,0,,13/02/2003,0:15
28,0,0,0,,13/02/2003,1:15
28,0,0,0,,13/02/2003,2:15
28,0,0,0,,13/02/2003,3:15
28,0,0,0,,13/02/2003,4:15
28,0,0,0,,13/02/2003,5:15
28,0,0,0,,13/02/2003,6:15
28,0,0,0,,13/02/2003,7:15
28,0,0,0,,13/02/2003,8:15
28,0,0,0,,13/02/2003,9:15
28,0,0,0,,13/02/2003,10:15
28,0,0,0,,13/02/2003,11:15
28,0,0,0,,13/02/2003,12:15
28,0,0,0,,13/02/2003,13:15
28,0,0,0,,13/02/2003,14:15
28,0,0,0,,13/02/2003,15:15
29,0,0,0,,14/02/2003,10:15
29,0,0,0,,14/02/2003,11:15
29,0,0,0,,14/02/2003,12:15
29,0,0,0,,14/02/2003,13:15
29,0,0,0,,14/02/2003,14:15
29,0,0,0,,14/02/2003,15:15
29,0,0,0,,14/02/2003,16:15
29,0,0,0,,14/02/2003,17:15
29,0,0,0,,14/02/2003,18:15
29,0,0,0,,14/02/2003,19:15
29,0,0,0,,14/02/2003,20:15
29,0,0,0,,14/02/2003,21:15
29,0,0,0,,14/02/2003,22:15
30,0,0,0,,15/02/2003,10:45
30,0,0,0,,15/02/2003,11:45
30,0,0,0,,15/02/2003,12:45
30,0,0,0,,15/02/2003,13:45
30,0,0,0,,15/02/2003,14:45
30,0,0,0,,15/02/2003,15:45
30,0,0,0,,15/02/2003,16:45
30,0,0,0,,15/02/2003,17:45
30,0,0,0,,15/02/2003,18:45
30,0,0,0,,15/02/2003,19:45
30,0,0,0,,15/02/2003,20:45
30,0,0,0,,15/02/2003,21:45
30,0,0,0,,15/02/2003,22:45
30,0,0,0,,15/02/2003,23:45
31,0,0,0,,16/02/2003,10:00
31,0,0,0,,16/02/2003,11:00
31,0,0,0,,16/02/2003,12:00
31,0,0,0,,16/02/2003,13:00
31,0,0,0,,16/02/2003,14:00
31,0,0,0,,16/02/2003,15:00
31,0,0,0,,16/02/2003,16:00
31,0,0,0,,16/02/2003,17:00
31,0,0,0,,16/02/2003,18:00
31,0,0,0,,16/02/2003,19:00
31,0,0,0,,16/02/2003,20:00
31,0,0,0,,16/02/2003,21:00
31,0,0,0,,16/02/2003,22:00
31,0,0,0,,16/02/2003,23:00
31,0,0,0,,17/02/2003,0:00
31,0,0,0,,17/02/2003,1:00
32,0,0,0,,17/02/2003,10:30
32,0,0,0,,17/02/2003,11:30
32,0,0,0,,17/02/2003,12:30
32,0,0,0,,17/02/2003,13:30
32,0,0,0,,17/02/2003,14:30
32,0,0,0,,17/02/2003,15:30
32,0,0,0,,17/02/2003,16:30
32,0,0,0,,17/02/2003,17:30
32,0,0,0,,17/02/2003,18:30
32,0,0,0,,17/02/2003,19:30
32,0,0,0,,17/02/2003,20:30
32,0,0,0,,17/02/2003,21:30
32,0,0,0,,17/02/2003,22:30
33,0,0,0,,20/02/2003,8:00
33,0,0,0,,20/02/2003,9:00
33,0,0,0,,20/02/2003,10:00
33,0,0,0,,20/02/2003,11:00
33,0,0,0,,20/02/2003,12:00
33,0,0,0,,20/02/2003,13:00
33,0,0,0,,20/02/2003,14:00
33,0,0,0,,20/02/2003,15:00
33,0,0,0,,20/02/2003,16:00
33,0,0,0,,20/02/2003,17:00
33,0,0,0,,20/02/2003,18:00
33,0,0,0,,20/02/2003,19:00
33,0,0,0,,20/02/2003,20:00
33,0,0,0,,20/02/2003,21:00
34,0,0,0,,21/02/2003,1:30
34,0,0,0,,21/02/2003,2:30
34,0,0,0,,21/02/2003,3:30
34,0,0,0,,21/02/2003,4:30
34,0,0,0,,21/02/2003,5:30
34,0,0,0,,21/02/2003,6:30
34,0,0,0,,21/02/2003,7:30
34,0,0,0,,21/02/2003,8:30
34,0,0,0,,21/02/2003,9:30
34,0,0,0,,21/02/2003,10:30
34,0,0,0,,21/02/2003,11:30
34,0,0,0,,21/02/2003,12:30
34,0,0,0,,21/02/2003,13:30
35,0,0,0,,22/02/2003,5:15
35,0,0,0,,22/02/2003,6:15
35,0,0,0,,22/02/2003,7:15
35,0,0,0,,22/02/2003,8:15
35,0,0,0,,22/02/2003,9:15
35,0,0,0,,22/02/2003,10:15
35,0,0,0,,22/02/2003,11:15
35,0,0,0,,22/02/2003,12:15
35,0,0,0,,22/02/2003,13:15
35,0,0,0,,22/02/2003,14:15
35,0,0,0,,22/02/2003,15:15
35,0,0,0,,22/02/2003,16:15
35,0,0,0,,22/02/2003,17:15
35,0,0,0,,22/02/2003,18:15
35,0,0,0,,22/02/2003,19:15
35,0,0,0,,22/02/2003,20:15
35,0,0,0,,22/02/2003,21:15
36,0,0,0,,23/02/2003,8:15
36,0,0,0,,23/02/2003,9:15
36,0,0,0,,23/02/2003,10:15
36,0,0,0,,23/02/2003,11:15
36,0,0,0,,23/02/2003,12:15
36,0,0,0,,23/02/2003,13:15
36,0,0,0,,23/02/2003,14:15
36,0,0,0,,23/02/2003,15:15
36,0,0,0,,23/02/2003,16:15
36,0,0,0,,23/02/2003,17:15
36,0,0,0,,23/02/2003,18:15
36,0,0,0,,23/02/2003,19:15
36,0,0,0,,23/02/2003,20:15
37,0,0,0,,26/02/2003,12:00
37,0,0,0,,26/02/2003,13:00
37,0,0,0,,26/02/2003,14:00
37,0,0,0,,26/02/2003,15:00
37,0,0,0,,26/02/2003,16:00
37,0,0,0,,26/02/2003,17:00
37,0,0,0,,26/02/2003,18:00
37,0,0,0,,26/02/2003,19:00
37,0,0,0,,26/02/2003,20:00
37,0,0,0,,26/02/2003,21:00
37,0,0,0,,26/02/2003,22:00
37,0,0,0,,26/02/2003,23:00
37,0,0,0,,27/02/2003,0:00
38,0,0,0,,27/02/2003,7:15
38,0,0,0,,27/02/2003,8:15
38,0,0,0,,27/02/2003,9:15
38,0,0,0,,27/02/2003,10:15
38,0,0,0,,27/02/2003,11:15
38,0,0,0,,27/02/2003,12:15
38,0,0,0,,27/02/2003,13:15
38,0,0,0,,27/02/2003,14:15
38,0,0,0,,27/02/2003,15:15
38,0,0,0,,27/02/2003,16:15
38,0,0,0,,27/02/2003,17:15
38,0,0,0,,27/02/2003,18:15
38,0,0,0,,27/02/2003,19:15
39,0,0,0,,28/02/2003,18:15
39,0,0,0,,28/02/2003,19:15
39,0,0,0,,28/02/2003,20:15
39,0,0,0,,28/02/2003,21:15
39,0,0,0,,28/02/2003,22:15
39,0,0,0,,28/02/2003,23:15
39,0,0,0,,01/03/2003,0:15
39,0,0,0,,01/03/2003,1:15
39,0,0,0,,01/03/2003,2:15
39,0,0,0,,01/03/2003,3:15
39,0,0,0,,01/03/2003,4:15
39,0,0,0,,01/03/2003,5:15
39,0,0,0,,01/03/2003,6:15
39,0,0,0,,01/03/2003,7:15
39,0,0,0,,01/03/2003,8:15
40,0,0,0,,01/03/2003,10:45
40,0,0,0,,01/03/2003,11:45
40,0,0,0,,01/03/2003,12:45
40,0,0,0,,01/03/2003,13:45
40,0,0,0,,01/03/2003,14:45
40,0,0,0,,01/03/2003,15:45
40,0,0,0,,01/03/2003,16:45
40,0,0,0,,01/03/2003,17:45
40,0,0,0,,01/03/2003,18:45
40,0,0,0,,01/03/2003,19:45
40,2.89425,8.60265,11.4969,0.481337,01/03/2003,20:45
40,64.58205,63.03285,127.6149,0.498207,01/03/2003,21:45
40,0,0,0,,01/03/2003,22:45
40,0,0,0,,01/03/2003,23:45
40,0,0,0,,02/03/2003,0:45
40,0,0,0,,02/03/2003,1:45
40,0,0,0,,02/03/2003,2:45
40,0,0,0,,02/03/2003,3:45
40,0,0,0,,02/03/2003,4:45
40,0,0,0,,02/03/2003,5:45
40,0,0,0,,02/03/2003,6:45
40,0,0,0,,02/03/2003,7:45
40,0,0,0,,02/03/2003,8:45
40,0,0,0,,02/03/2003,9:45
40,0,0,0,,02/03/2003,10:45
40,0,0,0,,02/03/2003,11:45
40,0,0,0,,02/03/2003,12:45
40,0,0,0,,02/03/2003,13:45
40,0,0,0,,02/03/2003,14:45
40,0,0,0,,02/03/2003,15:45
40,0,0,0,,02/03/2003,16:45
40,0,0,0,,02/03/2003,17:45
40,0,0,0,,02/03/2003,18:45
41,0,0,0,,03/03/2003,7:30
41,0,0,0,,03/03/2003,8:30
41,0,0,0,,03/03/2003,9:30
41,0,0,0,,03/03/2003,10:30
41,0,0,0,,03/03/2003,11:30
41,0,0,0,,03/03/2003,12:30
41,0,0,0,,03/03/2003,13:30
41,0,0,0,,03/03/2003,14:30
41,0,0,0,,03/03/2003,15:30
41,0,0,0,,03/03/2003,16:30
41,0,0,0,,03/03/2003,17:30
41,0,0,0,,03/03/2003,18:30
41,0,0,0,,03/03/2003,19:30
42,0,0,0,,04/03/2003,1:30
42,0,0,0,,04/03/2003,2:30
42,0,0,0,,04/03/2003,3:30
42,0,0,0,,04/03/2003,4:30
42,0,0,0,,04/03/2003,5:30
42,0,0,0,,04/03/2003,6:30
42,0,0,0,,04/03/2003,7:30
42,0,0,0,,04/03/2003,8:30
42,0,0,0,,04/03/2003,9:30
42,0,0,0,,04/03/2003,10:30
42,0,0,0,,04/03/2003,11:30
42,0,0,0,,04/03/2003,12:30
42,0,0,0,,04/03/2003,13:30
42,0,0,0,,04/03/2003,14:30
42,0,0,0,,04/03/2003,15:30
42,0,0,0,,04/03/2003,16:30
42,0,0,0,,04/03/2003,17:30
42,0,0,0,,04/03/2003,18:30
42,0,0,0,,04/03/2003,19:30
42,0,0,0,,04/03/2003,20:30
42,0,0,0,,04/03/2003,21:30
42,0,0,0,,04/03/2003,22:30
42,0,0,0,,04/03/2003,23:30
42,0,0,0,,05/03/2003,0:30
43,0,0,0,,05/03/2003,0:45
43,0,0,0,,05/03/2003,1:45
43,0,0,0,,05/03/2003,2:45
43,0,0,0,,05/03/2003,3:45
43,0,0,0,,05/03/2003,4:45
43,0,0,0,,05/03/2003,5:45
43,0,0,0,,05/03/2003,6:45
43,0,0,0,,05/03/2003,7:45
43,0,0,0,,05/03/2003,8:45
43,0,0,0,,05/03/2003,9:45
43,0,0,0,,05/03/2003,10:45
43,0,0,0,,05/03/2003,11:45
43,0,0,0,,05/03/2003,12:45
43,0,0,0,,05/03/2003,13:45
43,0,0,0,,05/03/2003,14:45
43,0,0,0,,05/03/2003,15:45
44,0,0,0,,05/03/2003,19:15
44,0,0,0,,05/03/2003,20:15
44,0,0,0,,05/03/2003,21:15
44,0,0,0,,05/03/2003,22:15
44,0,0,0,,05/03/2003,23:15
44,0,0,0,,06/03/2003,0:15
44,0,0,0,,06/03/2003,1:15
44,0,0,0,,06/03/2003,2:15
44,0,0,0,,06/03/2003,3:15
44,0,0,0,,06/03/2003,4:15
44,0,0,0,,06/03/2003,5:15
44,0,0,0,,06/03/2003,6:15
44,0,0,0,,06/03/2003,7:15
45,0,0,0,,07/03/2003,11:15
45,0,0,0,,07/03/2003,12:15
45,0,0,0,,07/03/2003,13:15
45,0,0,0,,07/03/2003,14:15
45,0,0,0,,07/03/2003,15:15
45,0,0,0,,07/03/2003,16:15
45,0,0,0,,07/03/2003,17:15
45,0,0,0,,07/03/2003,18:15
45,0,0,0,,07/03/2003,19:15
45,0,0,0,,07/03/2003,20:15
45,0,0,0,,07/03/2003,21:15
45,0,0,0,,07/03/2003,22:15
45,0,0,0,,07/03/2003,23:15
45,0,0,0,,08/03/2003,0:15
45,0,0,0,,08/03/2003,1:15
45,0,0,0,,08/03/2003,2:15
45,0,0,0,,08/03/2003,3:15
45,0,0,0,,08/03/2003,4:15
45,0,0,0,,08/03/2003,5:15
45,0,0,0,,08/03/2003,6:15
45,0,0,0,,08/03/2003,7:15
46,0,0,0,,08/03/2003,7:30
46,0,0,0,,08/03/2003,8:30
46,0,0,0,,08/03/2003,9:30
46,0,0,0,,08/03/2003,10:30
46,0,0,0,,08/03/2003,11:30
46,0,0,0,,08/03/2003,12:30
46,0,0,0,,08/03/2003,13:30
46,0,0,0,,08/03/2003,14:30
46,0,0,0,,08/03/2003,15:30
46,0,0,0,,08/03/2003,16:30
46,0,0,0,,08/03/2003,17:30
46,0,0,0,,08/03/2003,18:30
47,0,0,0,,08/03/2003,19:15
47,0,0,0,,08/03/2003,20:15
47,0,0,0,,08/03/2003,21:15
47,0,0,0,,08/03/2003,22:15
47,0,0,0,,08/03/2003,23:15
47,0,0,0,,09/03/2003,0:15
47,0,0,0,,09/03/2003,1:15
47,0,0,0,,09/03/2003,2:15
47,0,0,0,,09/03/2003,3:15
47,0,0,0,,09/03/2003,4:15
47,0,0,0,,09/03/2003,5:15
47,0,0,0,,09/03/2003,6:15
47,0,0,0,,09/03/2003,7:15
47,0,0,0,,09/03/2003,8:15
47,0,0,0,,09/03/2003,9:15
47,0,0,0,,09/03/2003,10:15
47,0,0,0,,09/03/2003,11:15
47,0,0,0,,09/03/2003,12:15
48,0,0,0,,09/03/2003,13:00
48,0,0,0,,09/03/2003,14:00
48,0,0,0,,09/03/2003,15:00
48,0,0,0,,09/03/2003,16:00
48,0,0,0,,09/03/2003,17:00
48,0,0,0,,09/03/2003,18:00
48,0,0,0,,09/03/2003,19:00
48,0,0,0,,09/03/2003,20:00
48,0,0,0,,09/03/2003,21:00
48,0,0,0,,09/03/2003,22:00
48,0,0,0,,09/03/2003,23:00
48,0,0,0,,10/03/2003,0:00
48,0,0,0,,10/03/2003,1:00
48,0,0,0,,10/03/2003,2:00
48,0,0,0,,10/03/2003,3:00
48,0,0,0,,10/03/2003,4:00
48,0,0,0,,10/03/2003,5:00
48,0,0,0,,10/03/2003,6:00
48,0,0,0,,10/03/2003,7:00
48,0,0,0,,10/03/2003,8:00
48,0,0,0,,10/03/2003,9:00
48,0,0,0,,10/03/2003,10:00
48,0,0,0,,10/03/2003,11:00
48,0,0,0,,10/03/2003,12:00
48,0,0,0,,10/03/2003,13:00
48,0,0,0,,10/03/2003,14:00
48,0,0,0,,10/03/2003,15:00
48,0,0,0,,10/03/2003,16:00
48,0,0.3,0.3,0.536902,10/03/2003,17:00
48,0,0,0,,10/03/2003,18:00
48,0,0,0,,10/03/2003,19:00
48,0,0,0,,10/03/2003,20:00
48,0,0,0,,10/03/2003,21:00
48,0,0,0,,10/03/2003,22:00
48,0,0,0,,10/03/2003,23:00
48,0,0,0,,11/03/2003,0:00
48,0,0,0,,11/03/2003,1:00
48,0,0,0,,11/03/2003,2:00
48,0,0,0,,11/03/2003,3:00
48,0,0,0,,11/03/2003,4:00
48,0,0,0,,11/03/2003,5:00
48,0,0,0,,11/03/2003,6:00
48,0,0,0,,11/03/2003,7:00
48,0,0,0,,11/03/2003,8:00
48,0,0,0,,11/03/2003,9:00
48,0,0,0,,11/03/2003,10:00
48,18.5772,15.5544,34.1316,0.595868,11/03/2003,11:00
48,0,0,0,,11/03/2003,12:00
48,0,0,0,,11/03/2003,13:00
48,0,0,0,,11/03/2003,14:00
48,0,0,0,,11/03/2003,15:00
48,0,0,0,,11/03/2003,16:00
48,0,0,0,,11/03/2003,17:00
48,0,0,0,,11/03/2003,18:00
48,0,0,0,,11/03/2003,19:00
48,0,0,0,,11/03/2003,20:00
48,0,0,0,,11/03/2003,21:00
48,0,0,0,,11/03/2003,22:00
48,0,0,0,,11/03/2003,23:00
48,0,0,0,,12/03/2003,0:00
48,0,0,0,,12/03/2003,1:00
48,0,0,0,,12/03/2003,2:00
48,0,0,0,,12/03/2003,3:00
48,0,0,0,,12/03/2003,4:00
48,0,0,0,,12/03/2003,5:00
48,0,0,0,,12/03/2003,6:00
48,0,0,0,,12/03/2003,7:00
48,0,0,0,,12/03/2003,8:00
48,0,0,0,,12/03/2003,9:00
48,0,0,0,,12/03/2003,10:00
48,0,0,0,,12/03/2003,11:00
49,0,0,0,,13/03/2003,2:30
49,0,0,0,,13/03/2003,3:30
49,0,0,0,,13/03/2003,4:30
49,0,0,0,,13/03/2003,5:30
49,0,0,0,,13/03/2003,6:30
49,0,0,0,,13/03/2003,7:30
49,0,0,0,,13/03/2003,8:30
49,0,0,0,,13/03/2003,9:30
49,0,0,0,,13/03/2003,10:30
49,0,0,0,,13/03/2003,11:30
49,0,0,0,,13/03/2003,12:30
49,0,0,0,,13/03/2003,13:30
49,0,0,0,,13/03/2003,14:30
49,0,0,0,,13/03/2003,15:30
49,0,0,0,,13/03/2003,16:30
49,0,0,0,,13/03/2003,17:30
49,0,0,0,,13/03/2003,18:30
49,0,0,0,,13/03/2003,19:30
49,0,0,0,,13/03/2003,20:30
50,0,0,0,,16/03/2003,8:30
50,0,0,0,,16/03/2003,9:30
50,0,0,0,,16/03/2003,10:30
50,0,0,0,,16/03/2003,11:30
50,0,0,0,,16/03/2003,12:30
50,0,0,0,,16/03/2003,13:30
50,0,0,0,,16/03/2003,14:30
50,0,0,0,,16/03/2003,15:30
50,0,0,0,,16/03/2003,16:30
50,0,0,0,,16/03/2003,17:30
50,0,0,0,,16/03/2003,18:30
50,0,0,0,,16/03/2003,19:30
50,0,0,0,,16/03/2003,20:30
51,0,0,0,,17/03/2003,7:00
51,0,0,0,,17/03/2003,8:00
51,0,0,0,,17/03/2003,9:00
51,0,0,0,,17/03/2003,10:00
51,0,0,0,,17/03/2003,11:00
51,0,0,0,,17/03/2003,12:00
51,0,0,0,,17/03/2003,13:00
51,0,0,0,,17/03/2003,14:00
51,0,0,0,,17/03/2003,15:00
51,0,0,0,,17/03/2003,16:00
51,0,0,0,,17/03/2003,17:00
51,0,0,0,,17/03/2003,18:00
51,0,0,0,,17/03/2003,19:00
51,0,0,0,,17/03/2003,20:00
52,0,0,0,,18/03/2003,9:15
52,0,0,0,,18/03/2003,10:15
52,0,0,0,,18/03/2003,11:15
52,0,0,0,,18/03/2003,12:15
52,0,0,0,,18/03/2003,13:15
52,0,0,0,,18/03/2003,14:15
52,0,0,0,,18/03/2003,15:15
52,0,0,0,,18/03/2003,16:15
52,0,0,0,,18/03/2003,17:15
52,0,0,0,,18/03/2003,18:15
52,0,0,0,,18/03/2003,19:15
52,0,0,0,,18/03/2003,20:15
52,0,0,0,,18/03/2003,21:15
53,0,0,0,,19/03/2003,8:15
53,0,0,0,,19/03/2003,9:15
53,0,0,0,,19/03/2003,10:15
53,0,0,0,,19/03/2003,11:15
53,0,0,0,,19/03/2003,12:15
53,0,0,0,,19/03/2003,13:15
53,0,0,0,,19/03/2003,14:15
53,0,0,0,,19/03/2003,15:15
53,0,0,0,,19/03/2003,16:15
53,0,0,0,,19/03/2003,17:15
53,0,0,0,,19/03/2003,18:15
53,0,0,0,,19/03/2003,19:15
53,0,0,0,,19/03/2003,20:15
54,0,0,0,,19/03/2003,22:15
54,0,0,0,,19/03/2003,23:15
54,0,0,0,,20/03/2003,0:15
54,0,0,0,,20/03/2003,1:15
54,0,0,0,,20/03/2003,2:15
54,0,0,0,,20/03/2003,3:15
54,0,0,0,,20/03/2003,4:15
54,0,0,0,,20/03/2003,5:15
54,0,0,0,,20/03/2003,6:15
54,0,0,0,,20/03/2003,7:15
54,0,0,0,,20/03/2003,8:15
54,0,0,0,,20/03/2003,9:15
54,0,0,0,,20/03/2003,10:15
54,0,0,0,,20/03/2003,11:15
54,0,0,0,,20/03/2003,12:15
54,0,0,0,,20/03/2003,13:15
54,0,0,0,,20/03/2003,14:15
54,0,0,0,,20/03/2003,15:15
54,0,0,0,,20/03/2003,16:15
55,0,0,0,,24/03/2003,7:45
55,0,0,0,,24/03/2003,8:45
55,0,0,0,,24/03/2003,9:45
55,0,0,0,,24/03/2003,10:45
55,0,0,0,,24/03/2003,11:45
55,0,0,0,,24/03/2003,12:45
55,0,0,0,,24/03/2003,13:45
55,0,0,0,,24/03/2003,14:45
55,0,0,0,,24/03/2003,15:45
55,0,0,0,,24/03/2003,16:45
55,0,0,0,,24/03/2003,17:45
55,0,0,0,,24/03/2003,18:45
55,0,0,0,,24/03/2003,19:45
56,0,0,0,,28/03/2003,3:45
56,0,0,0,,28/03/2003,4:45
56,0,0,0,,28/03/2003,5:45
56,0,0,0,,28/03/2003,6:45
56,0,0,0,,28/03/2003,7:45
56,0,0,0,,28/03/2003,8:45
56,0,0,0,,28/03/2003,9:45
56,0,0,0,,28/03/2003,10:45
56,0,0,0,,28/03/2003,11:45
56,0,0,0,,28/03/2003,12:45
56,0,0,0,,28/03/2003,13:45
56,0,0,0,,28/03/2003,14:45
56,0,0,0,,28/03/2003,15:45
57,0,0,0,,31/03/2003,23:45
57,0,0,0,,01/04/2003,0:45
57,0,0,0,,01/04/2003,1:45
57,0,0,0,,01/04/2003,2:45
57,0,0,0,,01/04/2003,3:45
57,0,0,0,,01/04/2003,4:45
57,0,0,0,,01/04/2003,5:45
57,0,0,0,,01/04/2003,6:45
57,0,0,0,,01/04/2003,7:45
57,0,0,0,,01/04/2003,8:45
57,0,0,0,,01/04/2003,9:45
57,0,0,0,,01/04/2003,10:45
57,0,0,0,,01/04/2003,11:45
57,0,0,0,,01/04/2003,12:45
57,0,0,0,,01/04/2003,13:45
57,0,0,0,,01/04/2003,14:45
57,0,0,0,,01/04/2003,15:45
57,0,0,0,,01/04/2003,16:45
57,0,0,0,,01/04/2003,17:45
57,0,0,0,,01/04/2003,18:45
57,0,0,0,,01/04/2003,19:45
57,0,0,0,,01/04/2003,20:45
57,0,0,0,,01/04/2003,21:45
57,0,0,0,,01/04/2003,22:45
57,0,0,0,,01/04/2003,23:45
57,0,0,0,,02/04/2003,0:45
57,0,0,0,,02/04/2003,1:45
58,0,0,0,,14/04/2003,7:45
58,0,0,0,,14/04/2003,8:45
58,0,0,0,,14/04/2003,9:45
58,0,0,0,,14/04/2003,10:45
58,0,0,0,,14/04/2003,11:45
58,0,0,0,,14/04/2003,12:45
58,0,0,0,,14/04/2003,13:45
58,0,0,0,,14/04/2003,14:45
58,0,0,0,,14/04/2003,15:45
58,0,0,0,,14/04/2003,16:45
58,0,0,0,,14/04/2003,17:45
58,0,0,0,,14/04/2003,18:45
58,0,0,0,,14/04/2003,19:45
59,0,0,0,,21/04/2003,10:45
59,0,0,0,,21/04/2003,11:45
59,0,0,0,,21/04/2003,12:45
59,0,0,0,,21/04/2003,13:45
59,0,0,0,,21/04/2003,14:45
59,0,0,0,,21/04/2003,15:45
59,0,0,0,,21/04/2003,16:45
59,0,0,0,,21/04/2003,17:45
59,0,0,0,,21/04/2003,18:45
59,0,0,0,,21/04/2003,19:45
59,0,0,0,,21/04/2003,20:45
59,0,0,0,,21/04/2003,21:45
59,0,0,0,,21/04/2003,22:45
59,0,0,0,,21/04/2003,23:45
59,0,0,0,,22/04/2003,0:45
59,0,0,0,,22/04/2003,1:45
59,0,0,0,,22/04/2003,2:45
59,0,0,0,,22/04/2003,3:45
59,0,0,0,,22/04/2003,4:45
59,0,0,0,,22/04/2003,5:45
59,0,0,0,,22/04/2003,6:45
59,0,0,0,,22/04/2003,7:45
60,0,0,0,,24/04/2003,6:45
60,0,0,0,,24/04/2003,7:45
60,0,0,0,,24/04/2003,8:45
60,0,0,0,,24/04/2003,9:45
60,0,0,0,,24/04/2003,10:45
60,0,0,0,,24/04/2003,11:45
60,0,0,0,,24/04/2003,12:45
60,0,0,0,,24/04/2003,13:45
60,0,0,0,,24/04/2003,14:45
60,0,0,0,,24/04/2003,15:45
60,0,0,0,,24/04/2003,16:45
60,0,0,0,,24/04/2003,17:45
60,0,0,0,,24/04/2003,18:45
61,0,0,0,,24/04/2003,21:45
61,0,0,0,,24/04/2003,22:45
61,0,0,0,,24/04/2003,23:45
61,0,0,0,,25/04/2003,0:45
61,0,0,0,,25/04/2003,1:45
61,0,0,0,,25/04/2003,2:45
61,0,0,0,,25/04/2003,3:45
61,0,0,0,,25/04/2003,4:45
61,0,0,0,,25/04/2003,5:45
61,0,0,0,,25/04/2003,6:45
61,0,0,0,,25/04/2003,7:45
61,0,0,0,,25/04/2003,8:45
61,0,0,0,,25/04/2003,9:45
61,0,0,0,,25/04/2003,10:45
61,0,0,0,,25/04/2003,11:45
61,0,0,0,,25/04/2003,12:45
61,0,0,0,,25/04/2003,13:45
61,0,0,0,,25/04/2003,14:45
61,0,0,0,,25/04/2003,15:45
61,0,0,0,,25/04/2003,16:45
61,0,0,0,,25/04/2003,17:45
61,0,0,0,,25/04/2003,18:45
61,0,0,0,,25/04/2003,19:45
61,0,0,0,,25/04/2003,20:45
61,0,0,0,,25/04/2003,21:45
61,0,0,0,,25/04/2003,22:45
61,0,0,0,,25/04/2003,23:45
61,0,0,0,,26/04/2003,0:45
61,0,0,0,,26/04/2003,1:45
61,0,0,0,,26/04/2003,2:45
61,0,0,0,,26/04/2003,3:45
61,0,0,0,,26/04/2003,4:45
61,0,0,0,,26/04/2003,5:45
61,0,0,0,,26/04/2003,6:45
61,0,0,0,,26/04/2003,7:45
61,0,0,0,,26/04/2003,8:45
61,0,0,0,,26/04/2003,9:45
61,0,0,0,,26/04/2003,10:45
61,0,0,0,,26/04/2003,11:45
62,0,0,0,,27/04/2003,11:15
62,0,0,0,,27/04/2003,12:15
62,0,0,0,,27/04/2003,13:15
62,0,0,0,,27/04/2003,14:15
62,0,0,0,,27/04/2003,15:15
62,0,0,0,,27/04/2003,16:15
62,0,0,0,,27/04/2003,17:15
62,0,0,0,,27/04/2003,18:15
62,0,0,0,,27/04/2003,19:15
62,0,0,0,,27/04/2003,20:15
62,0,0,0,,27/04/2003,21:15
62,0,0,0,,27/04/2003,22:15
62,0,0,0,,27/04/2003,23:15
62,0,0,0,,28/04/2003,0:15
62,0,0,0,,28/04/2003,1:15
62,0,0,0,,28/04/2003,2:15
62,0,0,0,,28/04/2003,3:15
62,0,0,0,,28/04/2003,4:15
62,0,0,0,,28/04/2003,5:15
62,0,0,0,,28/04/2003,6:15
62,0,1.5939,1.5939,0.14972,28/04/2003,7:15
62,0,0,0,,28/04/2003,8:15
62,0,0,0,,28/04/2003,9:15
62,0,0,0,,28/04/2003,10:15
62,0,0,0,,28/04/2003,11:15
62,0,0,0,,28/04/2003,12:15
62,0,0,0,,28/04/2003,13:15
62,0,0,0,,28/04/2003,14:15
62,0,0,0,,28/04/2003,15:15
62,0,0,0,,28/04/2003,16:15
62,0,0,0,,28/04/2003,17:15
62,0,0,0,,28/04/2003,18:15
62,0,0,0,,28/04/2003,19:15
62,0,0,0,,28/04/2003,20:15
62,0,0,0,,28/04/2003,21:15
62,0,0,0,,28/04/2003,22:15
62,0,0,0,,28/04/2003,23:15
